iter,wl,overlap,ref
1704,112.11,0.0000,1981.65
1705,112.11,0.0000,1981.65
1706,112.12,0.0000,1981.64
1707,112.12,0.0000,1981.63
1708,112.12,0.0000,1981.63
1709,112.12,0.0000,1981.62
1710,112.12,0.0000,1981.61
1711,112.12,0.0000,1981.61
1712,112.13,0.0000,1981.60
1713,112.13,0.0000,1981.59
1714,112.14,0.0000,1981.59
1715,112.15,0.0000,1981.58
1716,112.15,0.0000,1981.57
1717,112.15,0.0000,1981.57
1718,112.16,0.0000,1981.56
1719,112.16,0.0000,1981.55
1720,112.16,0.0000,1981.55
1721,112.15,0.0000,1981.54
1722,112.14,0.0000,1981.53
1723,112.14,0.0000,1981.52
1724,112.13,0.0000,1981.52
1725,112.13,0.0000,1981.51
1726,112.14,0.0000,1981.50
1727,112.15,0.0000,1981.50
1728,112.15,0.0000,1981.49
1729,112.15,0.0000,1981.49
1730,112.15,0.0000,1981.48
1731,112.15,0.0000,1981.47
1732,112.15,0.0000,1981.46
1733,112.16,0.0000,1981.45
1734,112.16,0.0000,1981.45
1735,112.16,0.0000,1981.44
1736,112.16,0.0000,1981.44
1737,112.17,0.0000,1981.43
1738,112.17,0.0000,1981.42
1739,112.17,0.0000,1981.42
1740,112.17,0.0000,1981.41
1741,112.18,0.0000,1981.40
1742,112.18,0.0000,1981.40
1743,112.18,0.0000,1981.39
1744,112.17,0.0000,1981.39
1745,112.17,0.0000,1981.38
1746,112.16,0.0000,1981.37
1747,112.16,0.0000,1981.37
1748,112.15,0.0000,1981.36
1749,112.15,0.0000,1981.36
1750,112.15,0.0000,1981.35
1751,112.15,0.0000,1981.34
1752,112.15,0.0000,1981.34
1753,112.14,0.0000,1981.33
1754,112.14,0.0000,1981.32
1755,112.14,0.0000,1981.32
1756,112.13,0.0000,1981.31
1757,112.12,0.0000,1981.30
1758,112.12,0.0000,1981.30
1759,112.11,0.0000,1981.29
1760,112.11,0.0000,1981.28
1761,112.10,0.0000,1981.28
1762,112.10,0.0000,1981.27
1763,112.09,0.0000,1981.26
1764,112.09,0.0000,1981.26
1765,112.10,0.0000,1981.25
1766,112.10,0.0000,1981.24
1767,112.10,0.0000,1981.23
1768,112.10,0.0000,1981.22
1769,112.10,0.0000,1981.22
1770,112.10,0.0000,1981.21
1771,112.10,0.0000,1981.21
1772,112.09,0.0000,1981.20
1773,112.09,0.0000,1981.20
1774,112.08,0.0000,1981.19
1775,112.07,0.0000,1981.19
1776,112.06,0.0000,1981.18
1777,112.06,0.0000,1981.17
1778,112.05,0.0000,1981.17
1779,112.04,0.0000,1981.16
1780,112.02,0.0000,1981.16
1781,112.02,0.0000,1981.15
1782,112.01,0.0000,1981.15
1783,112.00,0.0000,1981.14
1784,112.00,0.0000,1981.13
1785,112.00,0.0000,1981.12
1786,111.99,0.0000,1981.12
1787,111.99,0.0000,1981.11
1788,111.98,0.0000,1981.11
1789,111.97,0.0000,1981.10
1790,111.96,0.0000,1981.09
1791,111.95,0.0000,1981.09
1792,111.94,0.0000,1981.08
1793,111.93,0.0000,1981.08
1794,111.92,0.0000,1981.07
1795,111.90,0.0000,1981.06
1796,111.89,0.0000,1981.06
1797,111.88,0.0000,1981.05
1798,111.88,0.0000,1981.04
1799,111.87,0.0000,1981.04
1800,111.85,0.0000,1981.03
1801,111.84,0.0000,1981.02
1802,111.83,0.0000,1981.02
1803,111.81,0.0000,1981.01
1804,111.80,0.0000,1981.01
1805,111.79,0.0000,1981.00
1806,111.77,0.0000,1981.00
1807,111.76,0.0000,1980.99
1808,111.75,0.0000,1980.98
1809,111.76,0.0000,1980.97
1810,111.76,0.0000,1980.96
1811,111.77,0.0000,1980.96
1812,111.77,0.0000,1980.95
1813,111.77,0.0000,1980.94
1814,111.76,0.0000,1980.93
1815,111.76,0.0000,1980.93
1816,111.75,0.0000,1980.93
1817,111.74,0.0000,1980.92
1818,111.73,0.0000,1980.91
1819,111.73,0.0000,1980.91
1820,111.72,0.0000,1980.90
1821,111.72,0.0000,1980.89
1822,111.72,0.0000,1980.88
1823,111.72,0.0000,1980.87
1824,111.71,0.0000,1980.87
1825,111.71,0.0000,1980.86
1826,111.71,0.0000,1980.86
1827,111.71,0.0000,1980.85
1828,111.70,0.0000,1980.84
1829,111.70,0.0000,1980.83
1830,111.69,0.0000,1980.83
1831,111.70,0.0000,1980.82
1832,111.69,0.0000,1980.81
1833,111.71,0.0000,1980.80
1834,111.72,0.0000,1980.79
1835,111.73,0.0000,1980.79
1836,111.74,0.0000,1980.78
1837,111.76,0.0000,1980.77
1838,111.76,0.0000,1980.76
1839,111.77,0.0000,1980.76
1840,111.77,0.0000,1980.75
1841,111.76,0.0000,1980.74
1842,111.77,0.0000,1980.73
1843,111.78,0.0000,1980.72
1844,111.78,0.0000,1980.72
1845,111.78,0.0000,1980.71
1846,111.79,0.0000,1980.70
1847,111.80,0.0000,1980.69
1848,111.80,0.0000,1980.69
1849,111.81,0.0000,1980.68
1850,111.81,0.0000,1980.68
1851,111.81,0.0000,1980.67
1852,111.81,0.0000,1980.67
1853,111.81,0.0000,1980.66
1854,111.81,0.0000,1980.65
1855,111.81,0.0000,1980.65
1856,111.81,0.0000,1980.64
1857,111.82,0.0000,1980.63
1858,111.81,0.0000,1980.62
1859,111.81,0.0000,1980.62
1860,111.81,0.0000,1980.62
1861,111.82,0.0000,1980.61
1862,111.83,0.0000,1980.60
1863,111.84,0.0000,1980.60
1864,111.85,0.0000,1980.59
1865,111.86,0.0000,1980.58
1866,111.87,0.0000,1980.57
1867,111.88,0.0000,1980.56
1868,111.88,0.0000,1980.56
1869,111.89,0.0000,1980.55
1870,111.89,0.0000,1980.55
1871,111.89,0.0000,1980.54
1872,111.89,0.0000,1980.54
1873,111.89,0.0000,1980.53
1874,111.89,0.0000,1980.52
1875,111.90,0.0000,1980.52
1876,111.90,0.0000,1980.51
1877,111.90,0.0000,1980.50
1878,111.90,0.0000,1980.49
1879,111.90,0.0000,1980.49
1880,111.90,0.0000,1980.48
1881,111.89,0.0000,1980.48
1882,111.89,0.0000,1980.47
1883,111.88,0.0000,1980.46
1884,111.88,0.0000,1980.45
1885,111.88,0.0000,1980.45
1886,111.88,0.0000,1980.44
1887,111.87,0.0000,1980.43
1888,111.86,0.0000,1980.43
1889,111.85,0.0000,1980.42
1890,111.85,0.0000,1980.42
1891,111.84,0.0000,1980.41
1892,111.84,0.0000,1980.41
1893,111.84,0.0000,1980.40
1894,111.83,0.0000,1980.39
1895,111.83,0.0000,1980.39
1896,111.83,0.0000,1980.38
1897,111.82,0.0000,1980.37
1898,111.82,0.0000,1980.37
1899,111.82,0.0000,1980.36
1900,111.81,0.0000,1980.35
1901,111.80,0.0000,1980.35
1902,111.79,0.0000,1980.34
1903,111.78,0.0000,1980.34
1904,111.78,0.0000,1980.34
1905,111.78,0.0000,1980.33
1906,111.78,0.0000,1980.32
1907,111.78,0.0000,1980.32
1908,111.78,0.0000,1980.31
1909,111.79,0.0000,1980.30
1910,111.79,0.0000,1980.30
1911,111.80,0.0000,1980.29
1912,111.80,0.0000,1980.29
1913,111.81,0.0000,1980.28
1914,111.80,0.0000,1980.27
1915,111.80,0.0000,1980.27
1916,111.80,0.0000,1980.26
1917,111.80,0.0000,1980.25
1918,111.80,0.0000,1980.24
1919,111.79,0.0000,1980.24
1920,111.79,0.0000,1980.23
1921,111.79,0.0000,1980.22
1922,111.78,0.0000,1980.21
1923,111.78,0.0000,1980.21
1924,111.78,0.0000,1980.20
1925,111.78,0.0000,1980.20
1926,111.77,0.0000,1980.19
1927,111.76,0.0000,1980.18
1928,111.75,0.0000,1980.17
1929,111.74,0.0000,1980.17
1930,111.73,0.0000,1980.16
1931,111.72,0.0000,1980.15
1932,111.72,0.0000,1980.15
1933,111.71,0.0000,1980.14
1934,111.71,0.0000,1980.13
1935,111.71,0.0000,1980.12
1936,111.71,0.0000,1980.12
1937,111.70,0.0000,1980.12
1938,111.70,0.0000,1980.11
1939,111.70,0.0000,1980.10
1940,111.69,0.0000,1980.10
1941,111.69,0.0000,1980.09
1942,111.68,0.0000,1980.08
1943,111.68,0.0000,1980.08
1944,111.67,0.0000,1980.07
1945,111.66,0.0000,1980.06
1946,111.65,0.0000,1980.05
1947,111.64,0.0000,1980.05
1948,111.64,0.0000,1980.04
1949,111.64,0.0000,1980.04
1950,111.64,0.0000,1980.03
1951,111.65,0.0000,1980.02
1952,111.65,0.0000,1980.01
1953,111.65,0.0000,1980.01
1954,111.65,0.0000,1980.00
1955,111.64,0.0000,1979.99
1956,111.64,0.0000,1979.99
1957,111.63,0.0000,1979.98
1958,111.63,0.0000,1979.98
1959,111.63,0.0000,1979.97
1960,111.63,0.0000,1979.96
1961,111.63,0.0000,1979.95
1962,111.63,0.0000,1979.95
1963,111.64,0.0000,1979.94
1964,111.65,0.0000,1979.93
1965,111.65,0.0000,1979.93
1966,111.66,0.0000,1979.92
1967,111.66,0.0000,1979.91
1968,111.66,0.0000,1979.90
1969,111.65,0.0000,1979.90
1970,111.65,0.0000,1979.89
1971,111.64,0.0000,1979.89
1972,111.64,0.0000,1979.88
1973,111.63,0.0000,1979.87
1974,111.62,0.0000,1979.86
1975,111.62,0.0000,1979.85
1976,111.62,0.0000,1979.85
1977,111.62,0.0000,1979.84
1978,111.61,0.0000,1979.83
1979,111.61,0.0000,1979.82
1980,111.61,0.0000,1979.82
1981,111.60,0.0000,1979.81
1982,111.60,0.0000,1979.81
1983,111.60,0.0000,1979.80
1984,111.60,0.0000,1979.79
1985,111.59,0.0000,1979.78
1986,111.58,0.0000,1979.78
1987,111.58,0.0000,1979.77
1988,111.58,0.0000,1979.76
1989,111.57,0.0000,1979.76
1990,111.56,0.0000,1979.75
1991,111.55,0.0000,1979.75
1992,111.55,0.0000,1979.74
1993,111.54,0.0000,1979.73
1994,111.53,0.0000,1979.73
1995,111.52,0.0000,1979.72
1996,111.51,0.0000,1979.71
1997,111.51,0.0000,1979.71
1998,111.51,0.0000,1979.70
1999,111.50,0.0000,1979.69
2000,111.50,0.0000,1979.69
2001,111.50,0.0000,1979.68
2002,111.50,0.0000,1979.68
2003,111.50,0.0000,1979.67
2004,111.49,0.0000,1979.66
2005,111.49,0.0000,1979.65
2006,111.49,0.0000,1979.65
2007,111.48,0.0000,1979.64
2008,111.47,0.0000,1979.63
2009,111.46,0.0000,1979.63
2010,111.46,0.0000,1979.62
2011,111.46,0.0000,1979.61
2012,111.46,0.0000,1979.60
2013,111.46,0.0000,1979.60
2014,111.46,0.0000,1979.59
2015,111.47,0.0000,1979.59
2016,111.47,0.0000,1979.58
2017,111.47,0.0000,1979.57
2018,111.47,0.0000,1979.56
2019,111.47,0.0000,1979.56
2020,111.47,0.0000,1979.55
2021,111.47,0.0000,1979.54
2022,111.46,0.0000,1979.54
2023,111.46,0.0000,1979.53
2024,111.45,0.0000,1979.53
2025,111.44,0.0000,1979.52
2026,111.43,0.0000,1979.51
2027,111.43,0.0000,1979.50
2028,111.43,0.0000,1979.50
2029,111.43,0.0000,1979.49
2030,111.44,0.0000,1979.48
2031,111.44,0.0000,1979.48
2032,111.44,0.0000,1979.47
2033,111.44,0.0000,1979.46
2034,111.45,0.0000,1979.45
2035,111.45,0.0000,1979.45
2036,111.46,0.0000,1979.45
2037,111.46,0.0000,1979.44
2038,111.46,0.0000,1979.43
2039,111.46,0.0000,1979.42
2040,111.46,0.0000,1979.42
2041,111.45,0.0000,1979.41
2042,111.45,0.0000,1979.40
2043,111.44,0.0000,1979.39
2044,111.44,0.0000,1979.39
2045,111.44,0.0000,1979.38
2046,111.44,0.0000,1979.38
2047,111.44,0.0000,1979.37
2048,111.44,0.0000,1979.37
2049,111.44,0.0000,1979.36
2050,111.44,0.0000,1979.35
2051,111.43,0.0000,1979.35
2052,111.42,0.0000,1979.34
2053,111.42,0.0000,1979.33
2054,111.41,0.0000,1979.33
2055,111.41,0.0000,1979.32
2056,111.41,0.0000,1979.31
2057,111.39,0.0000,1979.31
2058,111.38,0.0000,1979.31
2059,111.36,0.0000,1979.30
2060,111.36,0.0000,1979.29
2061,111.37,0.0000,1979.29
2062,111.37,0.0000,1979.28
2063,111.38,0.0000,1979.28
2064,111.38,0.0000,1979.27
2065,111.39,0.0000,1979.26
2066,111.39,0.0000,1979.26
2067,111.39,0.0000,1979.25
2068,111.39,0.0000,1979.25
2069,111.40,0.0000,1979.25
2070,111.40,0.0000,1979.24
2071,111.41,0.0000,1979.23
2072,111.41,0.0000,1979.23
2073,111.42,0.0000,1979.22
2074,111.43,0.0000,1979.21
2075,111.43,0.0000,1979.21
2076,111.44,0.0000,1979.20
2077,111.45,0.0000,1979.20
2078,111.45,0.0000,1979.19
2079,111.45,0.0000,1979.19
2080,111.45,0.0000,1979.18
2081,111.45,0.0000,1979.18
2082,111.44,0.0000,1979.17
2083,111.44,0.0000,1979.16
2084,111.43,0.0000,1979.16
2085,111.43,0.0000,1979.15
2086,111.42,0.0000,1979.14
2087,111.43,0.0000,1979.14
2088,111.45,0.0000,1979.13
2089,111.46,0.0000,1979.12
2090,111.47,0.0000,1979.12
2091,111.47,0.0000,1979.11
2092,111.48,0.0000,1979.11
2093,111.48,0.0000,1979.10
2094,111.48,0.0000,1979.09
2095,111.48,0.0000,1979.09
2096,111.48,0.0000,1979.08
2097,111.47,0.0000,1979.08
2098,111.46,0.0000,1979.07
2099,111.45,0.0000,1979.07
2100,111.44,0.0000,1979.06
2101,111.43,0.0000,1979.06
2102,111.42,0.0000,1979.05
2103,111.40,0.0000,1979.05
2104,111.39,0.0000,1979.04
2105,111.38,0.0000,1979.03
2106,111.37,0.0000,1979.03
2107,111.36,0.0000,1979.02
2108,111.35,0.0000,1979.01
2109,111.34,0.0000,1979.00
2110,111.34,0.0000,1979.00
2111,111.33,0.0000,1978.99
2112,111.33,0.0000,1978.99
2113,111.33,0.0000,1978.98
2114,111.32,0.0000,1978.98
2115,111.32,0.0000,1978.97
2116,111.31,0.0000,1978.96
2117,111.30,0.0000,1978.96
2118,111.30,0.0000,1978.95
2119,111.30,0.0000,1978.94
2120,111.30,0.0000,1978.93
2121,111.30,0.0000,1978.93
2122,111.30,0.0000,1978.92
2123,111.30,0.0000,1978.92
2124,111.30,0.0000,1978.91
2125,111.30,0.0000,1978.91
2126,111.31,0.0000,1978.90
2127,111.31,0.0000,1978.89
2128,111.31,0.0000,1978.89
2129,111.31,0.0000,1978.88
2130,111.31,0.0000,1978.87
2131,111.31,0.0000,1978.87
2132,111.30,0.0000,1978.86
2133,111.30,0.0000,1978.85
2134,111.29,0.0000,1978.85
2135,111.29,0.0000,1978.85
2136,111.29,0.0000,1978.84
2137,111.28,0.0000,1978.83
2138,111.28,0.0000,1978.83
2139,111.28,0.0000,1978.82
2140,111.28,0.0000,1978.81
2141,111.28,0.0000,1978.81
2142,111.28,0.0000,1978.80
2143,111.27,0.0000,1978.79
2144,111.27,0.0000,1978.78
2145,111.26,0.0000,1978.78
2146,111.25,0.0000,1978.78
2147,111.25,0.0000,1978.77
2148,111.24,0.0000,1978.76
2149,111.23,0.0000,1978.75
2150,111.23,0.0000,1978.75
2151,111.22,0.0000,1978.74
2152,111.22,0.0000,1978.73
2153,111.21,0.0000,1978.72
2154,111.20,0.0000,1978.72
2155,111.20,0.0000,1978.71
2156,111.19,0.0000,1978.71
2157,111.18,0.0000,1978.70
2158,111.17,0.0000,1978.69
2159,111.16,0.0000,1978.68
2160,111.15,0.0000,1978.68
2161,111.14,0.0000,1978.67
2162,111.13,0.0000,1978.66
2163,111.12,0.0000,1978.66
2164,111.11,0.0000,1978.65
2165,111.10,0.0000,1978.64
2166,111.10,0.0000,1978.63
2167,111.10,0.0000,1978.63
2168,111.11,0.0000,1978.62
2169,111.11,0.0000,1978.62
2170,111.11,0.0000,1978.61
2171,111.11,0.0000,1978.60
2172,111.11,0.0000,1978.59
2173,111.11,0.0000,1978.58
2174,111.10,0.0000,1978.58
2175,111.10,0.0000,1978.57
2176,111.09,0.0000,1978.56
2177,111.09,0.0000,1978.56
2178,111.09,0.0000,1978.55
2179,111.08,0.0000,1978.55
2180,111.08,0.0000,1978.54
2181,111.08,0.0000,1978.53
2182,111.08,0.0000,1978.53
2183,111.07,0.0000,1978.52
2184,111.06,0.0000,1978.51
2185,111.05,0.0000,1978.51
2186,111.04,0.0000,1978.50
2187,111.03,0.0000,1978.50
2188,111.02,0.0000,1978.49
2189,111.01,0.0000,1978.49
2190,111.00,0.0000,1978.48
2191,110.99,0.0000,1978.48
2192,110.98,0.0000,1978.47
2193,110.96,0.0000,1978.46
2194,110.95,0.0000,1978.46
2195,110.95,0.0000,1978.45
2196,110.96,0.0000,1978.44
2197,110.95,0.0000,1978.44
2198,110.96,0.0000,1978.43
2199,110.97,0.0000,1978.42
2200,110.97,0.0000,1978.42
2201,110.98,0.0000,1978.42
2202,110.99,0.0000,1978.41
2203,110.99,0.0000,1978.41
2204,111.00,0.0000,1978.40
2205,111.00,0.0000,1978.39
2206,111.01,0.0000,1978.39
2207,111.02,0.0000,1978.38
2208,111.02,0.0000,1978.37
2209,111.02,0.0000,1978.37
2210,111.02,0.0000,1978.36
2211,111.01,0.0000,1978.36
2212,111.00,0.0000,1978.35
2213,111.00,0.0000,1978.34
2214,110.99,0.0000,1978.34
2215,110.98,0.0000,1978.33
2216,110.98,0.0000,1978.32
2217,110.97,0.0000,1978.32
2218,110.97,0.0000,1978.31
2219,110.96,0.0000,1978.30
2220,110.96,0.0000,1978.30
2221,110.95,0.0000,1978.29
2222,110.95,0.0000,1978.29
2223,110.95,0.0000,1978.28
2224,110.96,0.0000,1978.27
2225,110.97,0.0000,1978.26
2226,110.97,0.0000,1978.26
2227,110.97,0.0000,1978.25
2228,110.98,0.0000,1978.24
2229,110.99,0.0000,1978.24
2230,111.00,0.0000,1978.23
2231,111.00,0.0000,1978.22
2232,111.01,0.0000,1978.21
2233,111.01,0.0000,1978.21
2234,111.01,0.0000,1978.20
2235,111.02,0.0000,1978.20
2236,111.02,0.0000,1978.19
2237,111.03,0.0000,1978.18
2238,111.03,0.0000,1978.18
2239,111.03,0.0000,1978.17
2240,111.03,0.0000,1978.16
2241,111.03,0.0000,1978.15
2242,111.03,0.0000,1978.15
2243,111.03,0.0000,1978.14
2244,111.02,0.0000,1978.14
2245,111.03,0.0000,1978.13
2246,111.03,0.0000,1978.12
2247,111.02,0.0000,1978.12
2248,111.03,0.0000,1978.11
2249,111.03,0.0000,1978.10
2250,111.04,0.0000,1978.09
2251,111.04,0.0000,1978.09
2252,111.05,0.0000,1978.08
2253,111.05,0.0000,1978.08
2254,111.05,0.0000,1978.07
2255,111.05,0.0000,1978.06
2256,111.04,0.0000,1978.06
2257,111.05,0.0000,1978.05
2258,111.06,0.0000,1978.04
2259,111.06,0.0000,1978.04
2260,111.07,0.0000,1978.03
2261,111.07,0.0000,1978.02
2262,111.07,0.0000,1978.02
2263,111.07,0.0000,1978.01
2264,111.07,0.0000,1978.00
2265,111.07,0.0000,1977.99
2266,111.07,0.0000,1977.99
2267,111.06,0.0000,1977.98
2268,111.06,0.0000,1977.98
2269,111.05,0.0000,1977.97
2270,111.06,0.0000,1977.96
2271,111.07,0.0000,1977.96
2272,111.08,0.0000,1977.95
2273,111.09,0.0000,1977.94
2274,111.10,0.0000,1977.93
2275,111.10,0.0000,1977.93
2276,111.10,0.0000,1977.92
2277,111.09,0.0000,1977.92
2278,111.09,0.0000,1977.91
2279,111.08,0.0000,1977.91
2280,111.08,0.0000,1977.90
2281,111.07,0.0000,1977.90
2282,111.07,0.0000,1977.89
2283,111.08,0.0000,1977.88
2284,111.08,0.0000,1977.88
2285,111.09,0.0000,1977.87
2286,111.09,0.0000,1977.86
2287,111.08,0.0000,1977.85
2288,111.08,0.0000,1977.85
2289,111.08,0.0000,1977.85
2290,111.07,0.0000,1977.84
2291,111.06,0.0000,1977.83
2292,111.06,0.0000,1977.83
2293,111.05,0.0000,1977.82
2294,111.04,0.0000,1977.81
2295,111.03,0.0000,1977.81
2296,111.02,0.0000,1977.80
2297,111.01,0.0000,1977.79
2298,111.00,0.0000,1977.78
2299,110.99,0.0000,1977.78
2300,110.98,0.0000,1977.77
2301,110.97,0.0000,1977.77
2302,110.96,0.0000,1977.76
2303,110.94,0.0000,1977.75
2304,110.93,0.0000,1977.74
2305,110.92,0.0000,1977.73
2306,110.91,0.0000,1977.73
2307,110.91,0.0000,1977.72
2308,110.90,0.0000,1977.71
2309,110.90,0.0000,1977.70
2310,110.90,0.0000,1977.70
2311,110.90,0.0000,1977.70
2312,110.90,0.0000,1977.69
2313,110.89,0.0000,1977.68
2314,110.90,0.0000,1977.67
2315,110.90,0.0000,1977.67
2316,110.90,0.0000,1977.66
2317,110.89,0.0000,1977.65
2318,110.89,0.0000,1977.64
2319,110.88,0.0000,1977.64
2320,110.88,0.0000,1977.63
2321,110.87,0.0000,1977.62
2322,110.86,0.0000,1977.62
2323,110.86,0.0000,1977.61
2324,110.85,0.0000,1977.60
2325,110.84,0.0000,1977.60
2326,110.84,0.0000,1977.59
2327,110.83,0.0000,1977.58
2328,110.82,0.0000,1977.57
2329,110.82,0.0000,1977.57
2330,110.81,0.0000,1977.56
2331,110.81,0.0000,1977.55
2332,110.80,0.0000,1977.55
2333,110.79,0.0000,1977.54
2334,110.79,0.0000,1977.54
2335,110.79,0.0000,1977.53
2336,110.78,0.0000,1977.52
2337,110.77,0.0000,1977.52
2338,110.76,0.0000,1977.51
2339,110.76,0.0000,1977.50
2340,110.75,0.0000,1977.49
2341,110.74,0.0000,1977.49
2342,110.74,0.0000,1977.48
2343,110.73,0.0000,1977.48
2344,110.73,0.0000,1977.47
2345,110.73,0.0000,1977.47
2346,110.72,0.0000,1977.46
2347,110.72,0.0000,1977.45
2348,110.71,0.0000,1977.45
2349,110.71,0.0000,1977.44
2350,110.70,0.0000,1977.43
2351,110.70,0.0000,1977.42
2352,110.70,0.0000,1977.42
2353,110.70,0.0000,1977.41
2354,110.69,0.0000,1977.41
2355,110.69,0.0000,1977.40
2356,110.70,0.0000,1977.40
2357,110.70,0.0000,1977.39
2358,110.70,0.0000,1977.38
2359,110.71,0.0000,1977.37
2360,110.71,0.0000,1977.37
2361,110.71,0.0000,1977.36
2362,110.70,0.0000,1977.35
2363,110.70,0.0000,1977.35
2364,110.70,0.0000,1977.34
2365,110.70,0.0000,1977.34
2366,110.70,0.0000,1977.33
2367,110.69,0.0000,1977.33
2368,110.69,0.0000,1977.32
2369,110.69,0.0000,1977.32
2370,110.69,0.0000,1977.31
2371,110.69,0.0000,1977.30
2372,110.70,0.0000,1977.30
2373,110.71,0.0000,1977.29
2374,110.71,0.0000,1977.29
2375,110.71,0.0000,1977.28
2376,110.72,0.0000,1977.28
2377,110.72,0.0000,1977.27
2378,110.72,0.0000,1977.27
2379,110.72,0.0000,1977.26
2380,110.72,0.0000,1977.25
2381,110.72,0.0000,1977.25
2382,110.73,0.0000,1977.24
2383,110.75,0.0000,1977.23
2384,110.76,0.0000,1977.22
2385,110.78,0.0000,1977.22
2386,110.79,0.0000,1977.21
2387,110.79,0.0000,1977.21
2388,110.80,0.0000,1977.20
2389,110.80,0.0000,1977.20
2390,110.81,0.0000,1977.19
2391,110.81,0.0000,1977.18
2392,110.81,0.0000,1977.18
2393,110.81,0.0000,1977.17
2394,110.81,0.0000,1977.16
2395,110.81,0.0000,1977.15
2396,110.81,0.0000,1977.15
2397,110.80,0.0000,1977.14
2398,110.81,0.0000,1977.14
2399,110.81,0.0000,1977.13
2400,110.81,0.0000,1977.12
2401,110.82,0.0000,1977.12
2402,110.83,0.0000,1977.11
2403,110.83,0.0000,1977.10
2404,110.83,0.0000,1977.10
2405,110.83,0.0000,1977.09
2406,110.83,0.0000,1977.08
2407,110.83,0.0000,1977.08
2408,110.83,0.0000,1977.07
2409,110.83,0.0000,1977.07
2410,110.83,0.0000,1977.06
2411,110.83,0.0000,1977.05
2412,110.82,0.0000,1977.04
2413,110.82,0.0000,1977.04
2414,110.81,0.0000,1977.03
2415,110.81,0.0000,1977.02
2416,110.80,0.0000,1977.02
2417,110.80,0.0000,1977.01
2418,110.81,0.0000,1977.01
2419,110.81,0.0000,1977.00
2420,110.81,0.0000,1977.00
2421,110.81,0.0000,1976.99
2422,110.80,0.0000,1976.99
2423,110.80,0.0000,1976.98
2424,110.79,0.0000,1976.98
2425,110.79,0.0000,1976.97
2426,110.78,0.0000,1976.96
2427,110.78,0.0000,1976.96
2428,110.77,0.0000,1976.95
2429,110.77,0.0000,1976.95
2430,110.77,0.0000,1976.94
2431,110.77,0.0000,1976.94
2432,110.77,0.0000,1976.93
2433,110.77,0.0000,1976.93
2434,110.77,0.0000,1976.92
2435,110.77,0.0000,1976.92
2436,110.78,0.0000,1976.91
2437,110.78,0.0000,1976.90
2438,110.78,0.0000,1976.90
2439,110.77,0.0000,1976.89
2440,110.77,0.0000,1976.89
2441,110.76,0.0000,1976.88
2442,110.76,0.0000,1976.88
2443,110.75,0.0000,1976.87
2444,110.75,0.0000,1976.87
2445,110.74,0.0000,1976.86
2446,110.73,0.0000,1976.85
2447,110.72,0.0000,1976.85
2448,110.70,0.0000,1976.84
2449,110.69,0.0000,1976.83
2450,110.68,0.0000,1976.83
2451,110.67,0.0000,1976.82
2452,110.66,0.0000,1976.81
2453,110.64,0.0000,1976.81
2454,110.63,0.0000,1976.81
2455,110.62,0.0000,1976.80
2456,110.61,0.0000,1976.79
2457,110.60,0.0000,1976.79
2458,110.59,0.0000,1976.78
2459,110.59,0.0000,1976.77
2460,110.58,0.0000,1976.77
2461,110.57,0.0000,1976.76
2462,110.56,0.0000,1976.75
2463,110.55,0.0000,1976.74
2464,110.54,0.0000,1976.74
2465,110.53,0.0000,1976.74
2466,110.53,0.0000,1976.73
2467,110.53,0.0000,1976.72
2468,110.53,0.0000,1976.72
2469,110.52,0.0000,1976.71
2470,110.52,0.0000,1976.70
2471,110.51,0.0000,1976.69
2472,110.50,0.0000,1976.68
2473,110.50,0.0000,1976.68
2474,110.50,0.0000,1976.67
2475,110.50,0.0000,1976.67
2476,110.51,0.0000,1976.66
2477,110.51,0.0000,1976.65
2478,110.52,0.0000,1976.64
2479,110.52,0.0000,1976.64
2480,110.53,0.0000,1976.63
2481,110.53,0.0000,1976.62
2482,110.54,0.0000,1976.61
2483,110.55,0.0000,1976.60
2484,110.55,0.0000,1976.60
2485,110.55,0.0000,1976.59
2486,110.55,0.0000,1976.59
2487,110.55,0.0000,1976.58
2488,110.55,0.0000,1976.57
2489,110.55,0.0000,1976.57
2490,110.55,0.0000,1976.56
2491,110.54,0.0000,1976.55
2492,110.54,0.0000,1976.54
2493,110.53,0.0000,1976.54
2494,110.53,0.0000,1976.53
2495,110.52,0.0000,1976.53
2496,110.52,0.0000,1976.52
2497,110.52,0.0000,1976.51
2498,110.51,0.0000,1976.51
2499,110.51,0.0000,1976.50
2500,110.51,0.0000,1976.49
2501,110.50,0.0000,1976.49
2502,110.50,0.0000,1976.48
2503,110.50,0.0000,1976.47
2504,110.50,0.0000,1976.47
2505,110.49,0.0000,1976.46
2506,110.49,0.0000,1976.45
2507,110.49,0.0000,1976.44
2508,110.49,0.0000,1976.44
2509,110.48,0.0000,1976.44
2510,110.47,0.0000,1976.43
2511,110.46,0.0000,1976.42
2512,110.44,0.0000,1976.42
2513,110.43,0.0000,1976.41
2514,110.41,0.0000,1976.40
2515,110.40,0.0000,1976.40
2516,110.38,0.0000,1976.39
2517,110.37,0.0000,1976.38
2518,110.36,0.0000,1976.37
2519,110.35,0.0000,1976.37
2520,110.34,0.0000,1976.36
2521,110.34,0.0000,1976.36
2522,110.34,0.0000,1976.35
2523,110.34,0.0000,1976.34
2524,110.34,0.0000,1976.34
2525,110.34,0.0000,1976.33
