iter,wl,overlap,ref
2522,34.91,0.0000,2033.19
2523,34.91,0.0000,2033.18
2524,34.92,0.0000,2033.18
2525,34.92,0.0000,2033.18
2526,34.92,0.0000,2033.17
2527,34.92,0.0000,2033.17
2528,34.93,0.0000,2033.16
2529,34.93,0.0000,2033.16
2530,34.94,0.0000,2033.15
2531,34.94,0.0000,2033.15
2532,34.94,0.0000,2033.14
2533,34.94,0.0000,2033.14
2534,34.94,0.0000,2033.13
2535,34.94,0.0000,2033.13
2536,34.94,0.0000,2033.13
2537,34.93,0.0000,2033.12
2538,34.93,0.0000,2033.11
2539,34.93,0.0000,2033.11
2540,34.92,0.0000,2033.11
2541,34.92,0.0000,2033.10
2542,34.91,0.0000,2033.10
2543,34.91,0.0000,2033.09
2544,34.90,0.0000,2033.09
2545,34.90,0.0000,2033.08
2546,34.89,0.0000,2033.08
2547,34.89,0.0000,2033.07
2548,34.89,0.0000,2033.07
2549,34.88,0.0000,2033.06
2550,34.88,0.0000,2033.06
2551,34.88,0.0000,2033.05
2552,34.88,0.0000,2033.05
2553,34.88,0.0000,2033.04
2554,34.87,0.0000,2033.04
2555,34.87,0.0000,2033.03
2556,34.87,0.0000,2033.03
2557,34.87,0.0000,2033.02
2558,34.86,0.0000,2033.02
2559,34.86,0.0000,2033.01
2560,34.85,0.0000,2033.01
2561,34.85,0.0000,2033.00
2562,34.85,0.0000,2033.00
2563,34.85,0.0000,2032.99
2564,34.85,0.0000,2032.99
2565,34.86,0.0000,2032.99
2566,34.86,0.0000,2032.98
2567,34.86,0.0000,2032.98
2568,34.86,0.0000,2032.97
2569,34.86,0.0000,2032.97
2570,34.86,0.0000,2032.96
2571,34.86,0.0000,2032.96
2572,34.85,0.0000,2032.95
2573,34.85,0.0000,2032.95
2574,34.85,0.0000,2032.94
2575,34.84,0.0000,2032.94
2576,34.84,0.0000,2032.93
2577,34.84,0.0000,2032.93
2578,34.83,0.0000,2032.92
2579,34.83,0.0000,2032.92
2580,34.82,0.0000,2032.91
2581,34.82,0.0000,2032.91
2582,34.81,0.0000,2032.90
2583,34.81,0.0000,2032.90
2584,34.81,0.0000,2032.89
2585,34.80,0.0000,2032.89
2586,34.80,0.0000,2032.88
2587,34.79,0.0000,2032.88
2588,34.79,0.0000,2032.87
2589,34.78,0.0000,2032.87
2590,34.78,0.0000,2032.86
2591,34.77,0.0000,2032.86
2592,34.76,0.0000,2032.86
2593,34.75,0.0000,2032.85
2594,34.74,0.0000,2032.85
2595,34.74,0.0000,2032.84
2596,34.73,0.0000,2032.84
2597,34.72,0.0000,2032.83
2598,34.72,0.0000,2032.83
2599,34.71,0.0000,2032.82
2600,34.70,0.0000,2032.82
2601,34.70,0.0000,2032.82
2602,34.69,0.0000,2032.81
2603,34.69,0.0000,2032.81
2604,34.68,0.0000,2032.80
2605,34.68,0.0000,2032.80
2606,34.67,0.0000,2032.80
2607,34.67,0.0000,2032.79
2608,34.67,0.0000,2032.79
2609,34.67,0.0000,2032.79
2610,34.66,0.0000,2032.78
2611,34.66,0.0000,2032.78
2612,34.65,0.0000,2032.78
2613,34.65,0.0000,2032.77
2614,34.64,0.0000,2032.77
2615,34.63,0.0000,2032.77
2616,34.63,0.0000,2032.76
2617,34.62,0.0000,2032.76
2618,34.62,0.0000,2032.75
2619,34.62,0.0000,2032.75
2620,34.63,0.0000,2032.75
2621,34.64,0.0000,2032.74
2622,34.65,0.0000,2032.74
2623,34.66,0.0000,2032.73
2624,34.67,0.0000,2032.73
2625,34.67,0.0000,2032.73
2626,34.68,0.0000,2032.72
2627,34.70,0.0000,2032.72
2628,34.71,0.0000,2032.71
2629,34.72,0.0000,2032.71
2630,34.73,0.0000,2032.70
2631,34.74,0.0000,2032.70
2632,34.74,0.0000,2032.69
2633,34.75,0.0000,2032.69
2634,34.76,0.0000,2032.68
2635,34.77,0.0000,2032.68
2636,34.77,0.0000,2032.67
2637,34.78,0.0000,2032.67
2638,34.78,0.0000,2032.66
2639,34.78,0.0000,2032.66
2640,34.79,0.0000,2032.65
2641,34.79,0.0000,2032.65
2642,34.79,0.0000,2032.64
2643,34.80,0.0000,2032.64
2644,34.80,0.0000,2032.63
2645,34.81,0.0000,2032.63
2646,34.82,0.0000,2032.63
2647,34.83,0.0000,2032.62
2648,34.84,0.0000,2032.62
2649,34.85,0.0000,2032.61
2650,34.86,0.0000,2032.61
2651,34.86,0.0000,2032.60
2652,34.86,0.0000,2032.60
2653,34.86,0.0000,2032.59
2654,34.87,0.0000,2032.59
2655,34.86,0.0000,2032.59
2656,34.86,0.0000,2032.58
2657,34.86,0.0000,2032.58
2658,34.86,0.0000,2032.57
2659,34.85,0.0000,2032.57
2660,34.85,0.0000,2032.57
2661,34.84,0.0000,2032.56
2662,34.84,0.0000,2032.56
2663,34.84,0.0000,2032.55
2664,34.83,0.0000,2032.55
2665,34.83,0.0000,2032.55
2666,34.82,0.0000,2032.54
2667,34.81,0.0000,2032.54
2668,34.81,0.0000,2032.53
2669,34.80,0.0000,2032.53
2670,34.80,0.0000,2032.52
2671,34.79,0.0000,2032.52
2672,34.78,0.0000,2032.52
2673,34.77,0.0000,2032.51
2674,34.76,0.0000,2032.51
2675,34.76,0.0000,2032.50
2676,34.75,0.0000,2032.50
2677,34.75,0.0000,2032.49
2678,34.76,0.0000,2032.49
2679,34.76,0.0000,2032.49
2680,34.76,0.0000,2032.48
2681,34.77,0.0000,2032.48
2682,34.77,0.0000,2032.47
2683,34.76,0.0000,2032.47
2684,34.76,0.0000,2032.47
2685,34.76,0.0000,2032.46
2686,34.76,0.0000,2032.46
2687,34.76,0.0000,2032.45
2688,34.75,0.0000,2032.45
2689,34.75,0.0000,2032.44
2690,34.74,0.0000,2032.44
2691,34.74,0.0000,2032.43
2692,34.73,0.0000,2032.43
2693,34.73,0.0000,2032.43
2694,34.72,0.0000,2032.42
2695,34.72,0.0000,2032.42
2696,34.72,0.0000,2032.41
2697,34.72,0.0000,2032.41
2698,34.71,0.0000,2032.41
2699,34.71,0.0000,2032.40
2700,34.71,0.0000,2032.40
2701,34.70,0.0000,2032.39
2702,34.70,0.0000,2032.39
2703,34.69,0.0000,2032.38
2704,34.69,0.0000,2032.38
2705,34.68,0.0000,2032.37
2706,34.68,0.0000,2032.37
2707,34.67,0.0000,2032.37
2708,34.67,0.0000,2032.36
2709,34.67,0.0000,2032.36
2710,34.67,0.0000,2032.35
2711,34.68,0.0000,2032.35
2712,34.68,0.0000,2032.35
2713,34.69,0.0000,2032.34
2714,34.70,0.0000,2032.34
2715,34.70,0.0000,2032.33
2716,34.70,0.0000,2032.33
2717,34.71,0.0000,2032.32
2718,34.72,0.0000,2032.32
2719,34.72,0.0000,2032.31
2720,34.73,0.0000,2032.31
2721,34.73,0.0000,2032.31
2722,34.73,0.0000,2032.30
2723,34.73,0.0000,2032.30
2724,34.73,0.0000,2032.29
2725,34.73,0.0000,2032.29
2726,34.72,0.0000,2032.28
2727,34.72,0.0000,2032.28
2728,34.72,0.0000,2032.27
2729,34.72,0.0000,2032.27
2730,34.72,0.0000,2032.26
2731,34.72,0.0000,2032.26
2732,34.73,0.0000,2032.25
2733,34.73,0.0000,2032.25
2734,34.74,0.0000,2032.24
2735,34.74,0.0000,2032.24
2736,34.74,0.0000,2032.23
2737,34.74,0.0000,2032.23
2738,34.74,0.0000,2032.22
2739,34.74,0.0000,2032.22
2740,34.74,0.0000,2032.22
2741,34.74,0.0000,2032.21
2742,34.74,0.0000,2032.21
2743,34.74,0.0000,2032.20
2744,34.74,0.0000,2032.20
2745,34.74,0.0000,2032.19
2746,34.74,0.0000,2032.19
2747,34.73,0.0000,2032.18
2748,34.73,0.0000,2032.18
2749,34.73,0.0000,2032.17
2750,34.72,0.0000,2032.17
2751,34.72,0.0000,2032.16
2752,34.73,0.0000,2032.16
2753,34.73,0.0000,2032.15
2754,34.74,0.0000,2032.15
2755,34.74,0.0000,2032.14
2756,34.74,0.0000,2032.14
2757,34.75,0.0000,2032.13
2758,34.75,0.0000,2032.13
2759,34.75,0.0000,2032.13
2760,34.74,0.0000,2032.12
2761,34.74,0.0000,2032.12
2762,34.74,0.0000,2032.11
2763,34.73,0.0000,2032.11
2764,34.73,0.0000,2032.10
2765,34.73,0.0000,2032.10
2766,34.72,0.0000,2032.09
2767,34.71,0.0000,2032.09
2768,34.70,0.0000,2032.08
2769,34.70,0.0000,2032.08
2770,34.69,0.0000,2032.08
2771,34.68,0.0000,2032.07
2772,34.68,0.0000,2032.07
2773,34.67,0.0000,2032.06
2774,34.66,0.0000,2032.06
2775,34.65,0.0000,2032.05
2776,34.64,0.0000,2032.05
2777,34.64,0.0000,2032.04
2778,34.63,0.0000,2032.04
2779,34.62,0.0000,2032.04
2780,34.61,0.0000,2032.03
2781,34.60,0.0000,2032.03
2782,34.60,0.0000,2032.02
2783,34.60,0.0000,2032.02
2784,34.60,0.0000,2032.02
2785,34.59,0.0000,2032.01
2786,34.59,0.0000,2032.01
2787,34.59,0.0000,2032.00
2788,34.58,0.0000,2032.00
2789,34.58,0.0000,2031.99
2790,34.58,0.0000,2031.99
2791,34.58,0.0000,2031.99
2792,34.59,0.0000,2031.98
2793,34.59,0.0000,2031.98
2794,34.59,0.0000,2031.97
2795,34.59,0.0000,2031.97
2796,34.60,0.0000,2031.96
2797,34.61,0.0000,2031.96
2798,34.61,0.0000,2031.96
2799,34.61,0.0000,2031.95
2800,34.62,0.0000,2031.95
2801,34.62,0.0000,2031.94
2802,34.62,0.0000,2031.94
2803,34.62,0.0000,2031.93
2804,34.62,0.0000,2031.93
2805,34.62,0.0000,2031.92
2806,34.62,0.0000,2031.92
2807,34.62,0.0000,2031.91
2808,34.62,0.0000,2031.91
2809,34.62,0.0000,2031.90
2810,34.63,0.0000,2031.90
2811,34.64,0.0000,2031.90
2812,34.64,0.0000,2031.89
2813,34.65,0.0000,2031.89
2814,34.65,0.0000,2031.88
2815,34.65,0.0000,2031.88
2816,34.65,0.0000,2031.87
2817,34.65,0.0000,2031.87
2818,34.65,0.0000,2031.86
2819,34.64,0.0000,2031.86
2820,34.64,0.0000,2031.86
2821,34.64,0.0000,2031.85
2822,34.64,0.0000,2031.85
2823,34.63,0.0000,2031.84
2824,34.63,0.0000,2031.84
2825,34.62,0.0000,2031.83
2826,34.62,0.0000,2031.83
2827,34.62,0.0000,2031.83
2828,34.62,0.0000,2031.82
2829,34.62,0.0000,2031.82
2830,34.61,0.0000,2031.81
2831,34.62,0.0000,2031.81
2832,34.62,0.0000,2031.80
2833,34.62,0.0000,2031.80
2834,34.62,0.0000,2031.80
2835,34.62,0.0000,2031.79
2836,34.62,0.0000,2031.79
2837,34.63,0.0000,2031.78
2838,34.63,0.0000,2031.78
2839,34.63,0.0000,2031.78
2840,34.63,0.0000,2031.77
2841,34.64,0.0000,2031.77
2842,34.64,0.0000,2031.76
2843,34.64,0.0000,2031.76
2844,34.64,0.0000,2031.75
2845,34.64,0.0000,2031.75
2846,34.64,0.0000,2031.74
2847,34.64,0.0000,2031.74
2848,34.64,0.0000,2031.73
2849,34.63,0.0000,2031.73
2850,34.63,0.0000,2031.72
2851,34.62,0.0000,2031.72
2852,34.62,0.0000,2031.72
2853,34.61,0.0000,2031.71
2854,34.60,0.0000,2031.71
2855,34.60,0.0000,2031.70
2856,34.60,0.0000,2031.70
2857,34.59,0.0000,2031.69
2858,34.58,0.0000,2031.69
2859,34.58,0.0000,2031.69
2860,34.57,0.0000,2031.68
2861,34.56,0.0000,2031.68
2862,34.55,0.0000,2031.67
2863,34.55,0.0000,2031.67
2864,34.54,0.0000,2031.66
2865,34.53,0.0000,2031.66
2866,34.52,0.0000,2031.66
2867,34.52,0.0000,2031.65
2868,34.51,0.0000,2031.65
2869,34.50,0.0000,2031.64
2870,34.49,0.0000,2031.64
2871,34.49,0.0000,2031.63
2872,34.48,0.0000,2031.63
2873,34.47,0.0000,2031.62
2874,34.47,0.0000,2031.62
2875,34.46,0.0000,2031.62
2876,34.45,0.0000,2031.61
2877,34.44,0.0000,2031.61
2878,34.44,0.0000,2031.60
2879,34.43,0.0000,2031.60
2880,34.43,0.0000,2031.60
2881,34.42,0.0000,2031.59
2882,34.42,0.0000,2031.59
2883,34.41,0.0000,2031.58
2884,34.41,0.0000,2031.58
2885,34.41,0.0000,2031.58
2886,34.41,0.0000,2031.57
2887,34.41,0.0000,2031.57
2888,34.41,0.0000,2031.56
2889,34.41,0.0000,2031.56
2890,34.42,0.0000,2031.55
2891,34.42,0.0000,2031.55
2892,34.42,0.0000,2031.54
2893,34.43,0.0000,2031.54
2894,34.44,0.0000,2031.54
2895,34.44,0.0000,2031.53
2896,34.45,0.0000,2031.53
2897,34.45,0.0000,2031.53
2898,34.46,0.0000,2031.52
2899,34.46,0.0000,2031.52
2900,34.47,0.0000,2031.52
2901,34.47,0.0000,2031.51
2902,34.47,0.0000,2031.51
2903,34.47,0.0000,2031.51
2904,34.47,0.0000,2031.50
2905,34.47,0.0000,2031.50
2906,34.47,0.0000,2031.50
2907,34.47,0.0000,2031.49
2908,34.47,0.0000,2031.49
2909,34.47,0.0000,2031.49
2910,34.48,0.0000,2031.48
2911,34.48,0.0000,2031.48
2912,34.48,0.0000,2031.48
2913,34.48,0.0000,2031.47
2914,34.47,0.0000,2031.47
2915,34.47,0.0000,2031.46
2916,34.47,0.0000,2031.46
2917,34.47,0.0000,2031.45
2918,34.47,0.0000,2031.45
2919,34.47,0.0000,2031.45
2920,34.47,0.0000,2031.44
2921,34.46,0.0000,2031.44
2922,34.46,0.0000,2031.43
2923,34.46,0.0000,2031.43
2924,34.47,0.0000,2031.42
2925,34.47,0.0000,2031.42
2926,34.47,0.0000,2031.42
2927,34.47,0.0000,2031.41
2928,34.48,0.0000,2031.41
2929,34.48,0.0000,2031.40
2930,34.48,0.0000,2031.40
2931,34.48,0.0000,2031.39
2932,34.47,0.0000,2031.39
2933,34.47,0.0000,2031.39
2934,34.47,0.0000,2031.38
2935,34.48,0.0000,2031.38
2936,34.48,0.0000,2031.37
2937,34.49,0.0000,2031.37
2938,34.49,0.0000,2031.36
2939,34.49,0.0000,2031.36
2940,34.49,0.0000,2031.35
2941,34.49,0.0000,2031.35
2942,34.49,0.0000,2031.34
2943,34.49,0.0000,2031.34
2944,34.49,0.0000,2031.34
2945,34.49,0.0000,2031.33
2946,34.49,0.0000,2031.33
2947,34.49,0.0000,2031.32
2948,34.49,0.0000,2031.32
2949,34.49,0.0000,2031.31
2950,34.48,0.0000,2031.31
2951,34.48,0.0000,2031.31
2952,34.48,0.0000,2031.30
2953,34.47,0.0000,2031.30
2954,34.47,0.0000,2031.29
2955,34.47,0.0000,2031.29
2956,34.47,0.0000,2031.28
2957,34.46,0.0000,2031.28
2958,34.46,0.0000,2031.28
2959,34.45,0.0000,2031.27
2960,34.45,0.0000,2031.27
2961,34.44,0.0000,2031.26
2962,34.44,0.0000,2031.26
2963,34.43,0.0000,2031.26
2964,34.43,0.0000,2031.25
2965,34.42,0.0000,2031.25
2966,34.41,0.0000,2031.24
2967,34.41,0.0000,2031.24
2968,34.41,0.0000,2031.23
2969,34.41,0.0000,2031.23
2970,34.41,0.0000,2031.23
2971,34.41,0.0000,2031.22
2972,34.41,0.0000,2031.22
2973,34.41,0.0000,2031.21
2974,34.42,0.0000,2031.21
2975,34.43,0.0000,2031.20
2976,34.43,0.0000,2031.20
2977,34.44,0.0000,2031.20
2978,34.44,0.0000,2031.19
2979,34.44,0.0000,2031.19
2980,34.44,0.0000,2031.18
2981,34.44,0.0000,2031.18
2982,34.44,0.0000,2031.18
2983,34.44,0.0000,2031.17
2984,34.45,0.0000,2031.17
2985,34.45,0.0000,2031.16
2986,34.46,0.0000,2031.16
2987,34.46,0.0000,2031.16
2988,34.46,0.0000,2031.15
2989,34.46,0.0000,2031.15
2990,34.46,0.0000,2031.14
2991,34.46,0.0000,2031.14
2992,34.46,0.0000,2031.14
2993,34.47,0.0000,2031.13
2994,34.47,0.0000,2031.13
2995,34.47,0.0000,2031.12
2996,34.47,0.0000,2031.12
2997,34.47,0.0000,2031.11
2998,34.48,0.0000,2031.11
2999,34.48,0.0000,2031.10
3000,34.49,0.0000,2031.10
3001,34.49,0.0000,2031.09
3002,34.49,0.0000,2031.09
3003,34.49,0.0000,2031.08
3004,34.49,0.0000,2031.08
3005,34.49,0.0000,2031.07
3006,34.49,0.0000,2031.07
3007,34.49,0.0000,2031.07
3008,34.48,0.0000,2031.06
3009,34.48,0.0000,2031.06
3010,34.48,0.0000,2031.05
3011,34.47,0.0000,2031.05
3012,34.47,0.0000,2031.04
3013,34.47,0.0000,2031.04
3014,34.47,0.0000,2031.04
3015,34.47,0.0000,2031.03
3016,34.47,0.0000,2031.03
3017,34.47,0.0000,2031.02
3018,34.46,0.0000,2031.02
3019,34.47,0.0000,2031.02
3020,34.48,0.0000,2031.02
3021,34.48,0.0000,2031.01
3022,34.49,0.0000,2031.01
3023,34.50,0.0000,2031.01
3024,34.50,0.0000,2031.00
3025,34.51,0.0000,2031.00
3026,34.51,0.0000,2031.00
3027,34.51,0.0000,2030.99
3028,34.52,0.0000,2030.99
3029,34.52,0.0000,2030.99
3030,34.51,0.0000,2030.98
3031,34.50,0.0000,2030.98
3032,34.49,0.0000,2030.97
3033,34.49,0.0000,2030.97
3034,34.48,0.0000,2030.97
3035,34.48,0.0000,2030.96
3036,34.47,0.0000,2030.96
3037,34.47,0.0000,2030.96
3038,34.46,0.0000,2030.95
3039,34.46,0.0000,2030.95
3040,34.46,0.0000,2030.95
3041,34.45,0.0000,2030.94
3042,34.45,0.0000,2030.94
3043,34.44,0.0000,2030.94
3044,34.44,0.0000,2030.93
3045,34.44,0.0000,2030.93
3046,34.43,0.0000,2030.92
3047,34.43,0.0000,2030.92
3048,34.43,0.0000,2030.92
3049,34.43,0.0000,2030.91
3050,34.43,0.0000,2030.91
3051,34.43,0.0000,2030.91
3052,34.43,0.0000,2030.90
3053,34.43,0.0000,2030.90
3054,34.42,0.0000,2030.89
3055,34.42,0.0000,2030.89
3056,34.42,0.0000,2030.89
3057,34.42,0.0000,2030.88
3058,34.42,0.0000,2030.88
3059,34.42,0.0000,2030.88
3060,34.41,0.0000,2030.87
3061,34.41,0.0000,2030.87
3062,34.41,0.0000,2030.86
3063,34.41,0.0000,2030.86
3064,34.41,0.0000,2030.86
3065,34.41,0.0000,2030.86
3066,34.41,0.0000,2030.85
3067,34.40,0.0000,2030.85
3068,34.40,0.0000,2030.85
3069,34.40,0.0000,2030.84
3070,34.39,0.0000,2030.84
3071,34.39,0.0000,2030.83
3072,34.38,0.0000,2030.83
3073,34.37,0.0000,2030.83
3074,34.36,0.0000,2030.82
3075,34.35,0.0000,2030.82
3076,34.33,0.0000,2030.81
3077,34.33,0.0000,2030.81
3078,34.32,0.0000,2030.80
3079,34.32,0.0000,2030.80
3080,34.32,0.0000,2030.79
3081,34.31,0.0000,2030.79
3082,34.31,0.0000,2030.78
3083,34.31,0.0000,2030.78
3084,34.30,0.0000,2030.77
3085,34.30,0.0000,2030.77
3086,34.30,0.0000,2030.77
3087,34.30,0.0000,2030.76
3088,34.30,0.0000,2030.76
3089,34.30,0.0000,2030.75
3090,34.29,0.0000,2030.75
3091,34.29,0.0000,2030.74
3092,34.28,0.0000,2030.74
3093,34.29,0.0000,2030.74
3094,34.29,0.0000,2030.73
3095,34.29,0.0000,2030.73
3096,34.29,0.0000,2030.72
3097,34.30,0.0000,2030.72
3098,34.30,0.0000,2030.72
3099,34.30,0.0000,2030.71
3100,34.30,0.0000,2030.71
3101,34.30,0.0000,2030.70
3102,34.30,0.0000,2030.70
3103,34.31,0.0000,2030.70
3104,34.31,0.0000,2030.69
3105,34.32,0.0000,2030.69
3106,34.32,0.0000,2030.69
3107,34.32,0.0000,2030.68
3108,34.32,0.0000,2030.68
3109,34.32,0.0000,2030.67
3110,34.32,0.0000,2030.67
3111,34.32,0.0000,2030.67
3112,34.32,0.0000,2030.66
3113,34.32,0.0000,2030.66
3114,34.32,0.0000,2030.66
3115,34.31,0.0000,2030.65
3116,34.31,0.0000,2030.65
3117,34.31,0.0000,2030.64
3118,34.31,0.0000,2030.64
3119,34.31,0.0000,2030.64
3120,34.30,0.0000,2030.63
3121,34.30,0.0000,2030.63
3122,34.30,0.0000,2030.62
3123,34.29,0.0000,2030.62
3124,34.29,0.0000,2030.62
3125,34.29,0.0000,2030.61
3126,34.28,0.0000,2030.61
3127,34.28,0.0000,2030.60
3128,34.27,0.0000,2030.60
3129,34.27,0.0000,2030.60
3130,34.26,0.0000,2030.59
3131,34.26,0.0000,2030.59
3132,34.25,0.0000,2030.58
3133,34.25,0.0000,2030.58
3134,34.24,0.0000,2030.58
3135,34.24,0.0000,2030.57
3136,34.23,0.0000,2030.57
3137,34.23,0.0000,2030.56
3138,34.23,0.0000,2030.56
3139,34.22,0.0000,2030.55
3140,34.22,0.0000,2030.55
3141,34.22,0.0000,2030.54
3142,34.22,0.0000,2030.54
3143,34.21,0.0000,2030.54
3144,34.21,0.0000,2030.53
3145,34.20,0.0000,2030.53
3146,34.20,0.0000,2030.52
3147,34.19,0.0000,2030.52
3148,34.19,0.0000,2030.51
3149,34.19,0.0000,2030.51
3150,34.19,0.0000,2030.51
3151,34.19,0.0000,2030.50
3152,34.19,0.0000,2030.50
3153,34.20,0.0000,2030.49
3154,34.21,0.0000,2030.49
3155,34.21,0.0000,2030.48
3156,34.21,0.0000,2030.48
3157,34.21,0.0000,2030.48
3158,34.21,0.0000,2030.47
3159,34.21,0.0000,2030.47
3160,34.21,0.0000,2030.46
3161,34.21,0.0000,2030.46
3162,34.22,0.0000,2030.46
3163,34.22,0.0000,2030.45
3164,34.23,0.0000,2030.45
3165,34.23,0.0000,2030.44
3166,34.24,0.0000,2030.44
3167,34.24,0.0000,2030.44
3168,34.25,0.0000,2030.43
3169,34.25,0.0000,2030.43
3170,34.25,0.0000,2030.42
3171,34.25,0.0000,2030.42
3172,34.25,0.0000,2030.42
3173,34.25,0.0000,2030.41
3174,34.25,0.0000,2030.41
3175,34.25,0.0000,2030.41
3176,34.25,0.0000,2030.40
3177,34.25,0.0000,2030.40
3178,34.25,0.0000,2030.39
3179,34.26,0.0000,2030.39
3180,34.26,0.0000,2030.39
3181,34.27,0.0000,2030.38
3182,34.27,0.0000,2030.38
3183,34.27,0.0000,2030.37
3184,34.27,0.0000,2030.37
3185,34.26,0.0000,2030.37
3186,34.26,0.0000,2030.36
3187,34.26,0.0000,2030.36
3188,34.26,0.0000,2030.35
3189,34.25,0.0000,2030.35
3190,34.25,0.0000,2030.34
3191,34.24,0.0000,2030.34
3192,34.24,0.0000,2030.33
3193,34.24,0.0000,2030.33
3194,34.23,0.0000,2030.33
3195,34.23,0.0000,2030.32
3196,34.23,0.0000,2030.32
3197,34.22,0.0000,2030.31
3198,34.22,0.0000,2030.31
3199,34.22,0.0000,2030.30
3200,34.22,0.0000,2030.30
3201,34.22,0.0000,2030.29
3202,34.22,0.0000,2030.29
3203,34.22,0.0000,2030.29
3204,34.22,0.0000,2030.28
3205,34.21,0.0000,2030.28
3206,34.21,0.0000,2030.27
3207,34.21,0.0000,2030.27
3208,34.22,0.0000,2030.27
3209,34.22,0.0000,2030.26
3210,34.22,0.0000,2030.26
3211,34.22,0.0000,2030.26
3212,34.22,0.0000,2030.25
3213,34.22,0.0000,2030.25
3214,34.22,0.0000,2030.25
3215,34.22,0.0000,2030.24
3216,34.22,0.0000,2030.24
3217,34.22,0.0000,2030.24
3218,34.22,0.0000,2030.24
3219,34.21,0.0000,2030.23
3220,34.21,0.0000,2030.23
3221,34.21,0.0000,2030.23
3222,34.21,0.0000,2030.22
3223,34.21,0.0000,2030.22
3224,34.21,0.0000,2030.22
3225,34.21,0.0000,2030.21
3226,34.22,0.0000,2030.21
3227,34.22,0.0000,2030.21
3228,34.22,0.0000,2030.20
3229,34.22,0.0000,2030.20
3230,34.22,0.0000,2030.20
3231,34.22,0.0000,2030.19
3232,34.21,0.0000,2030.19
3233,34.21,0.0000,2030.19
3234,34.21,0.0000,2030.18
3235,34.20,0.0000,2030.18
3236,34.20,0.0000,2030.18
3237,34.20,0.0000,2030.17
3238,34.20,0.0000,2030.17
3239,34.20,0.0000,2030.16
3240,34.20,0.0000,2030.16
3241,34.20,0.0000,2030.16
3242,34.20,0.0000,2030.16
3243,34.20,0.0000,2030.15
3244,34.20,0.0000,2030.15
3245,34.20,0.0000,2030.14
3246,34.20,0.0000,2030.14
3247,34.20,0.0000,2030.14
3248,34.19,0.0000,2030.13
3249,34.19,0.0000,2030.13
3250,34.19,0.0000,2030.12
3251,34.18,0.0000,2030.12
3252,34.18,0.0000,2030.12
3253,34.17,0.0000,2030.11
3254,34.17,0.0000,2030.11
3255,34.16,0.0000,2030.10
3256,34.15,0.0000,2030.10
3257,34.15,0.0000,2030.10
3258,34.14,0.0000,2030.09
3259,34.14,0.0000,2030.09
3260,34.14,0.0000,2030.08
3261,34.14,0.0000,2030.08
3262,34.14,0.0000,2030.08
3263,34.14,0.0000,2030.07
3264,34.14,0.0000,2030.07
3265,34.14,0.0000,2030.06
3266,34.13,0.0000,2030.06
3267,34.13,0.0000,2030.06
3268,34.13,0.0000,2030.05
3269,34.13,0.0000,2030.05
3270,34.12,0.0000,2030.04
3271,34.12,0.0000,2030.04
3272,34.12,0.0000,2030.04
3273,34.13,0.0000,2030.03
3274,34.13,0.0000,2030.03
3275,34.13,0.0000,2030.02
3276,34.13,0.0000,2030.02
3277,34.13,0.0000,2030.02
3278,34.13,0.0000,2030.01
3279,34.13,0.0000,2030.01
3280,34.13,0.0000,2030.00
3281,34.13,0.0000,2030.00
3282,34.12,0.0000,2030.00
3283,34.13,0.0000,2029.99
3284,34.13,0.0000,2029.99
3285,34.13,0.0000,2029.98
3286,34.13,0.0000,2029.98
3287,34.12,0.0000,2029.98
3288,34.12,0.0000,2029.97
3289,34.12,0.0000,2029.97
3290,34.12,0.0000,2029.96
3291,34.12,0.0000,2029.96
3292,34.12,0.0000,2029.96
3293,34.12,0.0000,2029.95
3294,34.12,0.0000,2029.95
3295,34.12,0.0000,2029.94
3296,34.12,0.0000,2029.94
3297,34.13,0.0000,2029.93
3298,34.13,0.0000,2029.93
3299,34.13,0.0000,2029.92
3300,34.13,0.0000,2029.92
3301,34.13,0.0000,2029.92
3302,34.13,0.0000,2029.91
3303,34.13,0.0000,2029.91
3304,34.12,0.0000,2029.91
3305,34.12,0.0000,2029.90
3306,34.12,0.0000,2029.90
3307,34.11,0.0000,2029.89
3308,34.12,0.0000,2029.89
3309,34.12,0.0000,2029.89
3310,34.12,0.0000,2029.88
3311,34.12,0.0000,2029.88
3312,34.12,0.0000,2029.88
3313,34.13,0.0000,2029.87
3314,34.13,0.0000,2029.87
3315,34.14,0.0000,2029.86
3316,34.14,0.0000,2029.86
3317,34.14,0.0000,2029.86
3318,34.14,0.0000,2029.85
3319,34.14,0.0000,2029.85
3320,34.15,0.0000,2029.84
3321,34.15,0.0000,2029.84
3322,34.15,0.0000,2029.84
3323,34.15,0.0000,2029.83
3324,34.15,0.0000,2029.83
3325,34.15,0.0000,2029.83
3326,34.15,0.0000,2029.82
3327,34.15,0.0000,2029.82
3328,34.15,0.0000,2029.82
3329,34.15,0.0000,2029.81
3330,34.15,0.0000,2029.81
3331,34.15,0.0000,2029.80
3332,34.15,0.0000,2029.80
3333,34.14,0.0000,2029.80
3334,34.14,0.0000,2029.80
3335,34.14,0.0000,2029.79
3336,34.13,0.0000,2029.79
3337,34.13,0.0000,2029.79
3338,34.12,0.0000,2029.78
3339,34.11,0.0000,2029.78
3340,34.11,0.0000,2029.78
3341,34.10,0.0000,2029.78
3342,34.10,0.0000,2029.77
3343,34.09,0.0000,2029.77
